0	2.7537
0.01	2.751
0.02	2.7482
0.03	2.7453
0.04	2.7424
0.05	2.7394
0.06	2.7365
0.07	2.7335
0.08	2.7307
0.09	2.7279
0.1	2.7252
0.11	2.7226
0.12	2.7202
0.13	2.7179
0.14	2.7159
0.15	2.714
0.16	2.7123
0.17	2.7109
0.18	2.7096
0.19	2.7085
0.2	2.7076
0.21	2.707
0.22	2.7067
0.23	2.7066
0.24	2.707
0.25	2.7077
0.26	2.709
0.27	2.7107
0.28	2.7131
0.29	2.716
0.3	2.7195
0.31	2.7236
0.32	2.7282
0.33	2.7334
0.34	2.7391
0.35	2.7451
0.36	2.7516
0.37	2.7583
0.38	2.7652
0.39	2.7722
0.4	2.7793
0.41	2.7862
0.42	2.7931
0.43	2.7997
0.44	2.806
0.45	2.812
0.46	2.8175
0.47	2.8225
0.48	2.827
0.49	2.8311
0.5	2.8348
0.51	2.8381
0.52	2.841
0.53	2.8437
0.54	2.8461
0.55	2.8484
0.56	2.8504
0.57	2.8523
0.58	2.8541
0.59	2.8557
0.6	2.8571
0.61	2.8584
0.62	2.8594
0.63	2.8604
0.64	2.8611
0.65	2.8617
0.66	2.8621
0.67	2.8625
0.68	2.8626
0.69	2.8628
0.7	2.8628
0.71	2.8628
0.72	2.8627
0.73	2.8626
0.74	2.8625
0.75	2.8623
0.76	2.8622
0.77	2.862
0.78	2.8619
0.79	2.8617
0.8	2.8616
0.81	2.8615
0.82	2.8615
0.83	2.8615
0.84	2.8615
0.85	2.8616
0.86	2.8617
0.87	2.8618
0.88	2.8619
0.89	2.8621
0.9	2.8623
0.91	2.8626
0.92	2.8628
0.93	2.8631
0.94	2.8634
0.95	2.8638
0.96	2.8641
0.97	2.8645
0.98	2.865
0.99	2.8654
1	2.8658
1.01	2.8662
1.02	2.8666
1.03	2.867
1.04	2.8674
1.05	2.8677
1.06	2.868
1.07	2.8682
1.08	2.8684
1.09	2.8685
1.1	2.8686
1.11	2.8686
1.12	2.8687
1.13	2.8687
1.14	2.8686
1.15	2.8686
1.16	2.8685
1.17	2.8684
1.18	2.8682
1.19	2.8679
1.2	2.8675
1.21	2.867
1.22	2.8665
1.23	2.8658
1.24	2.8651
1.25	2.8644
1.26	2.8636
1.27	2.8627
1.28	2.8619
1.29	2.861
1.3	2.8601
1.31	2.8593
1.32	2.8585
1.33	2.8578
1.34	2.8571
1.35	2.8564
1.36	2.8559
1.37	2.8554
1.38	2.855
1.39	2.8546
1.4	2.8544
1.41	2.8542
1.42	2.854
1.43	2.8539
1.44	2.8538
1.45	2.8538
1.46	2.8537
1.47	2.8536
1.48	2.8536
1.49	2.8535
1.5	2.8534
1.51	2.8533
1.52	2.8532
1.53	2.8531
1.54	2.8529
1.55	2.8527
1.56	2.8525
1.57	2.8523
1.58	2.8522
1.59	2.8521
1.6	2.8521
1.61	2.8522
1.62	2.8523
1.63	2.8525
1.64	2.8528
1.65	2.8532
1.66	2.8537
1.67	2.8543
1.68	2.8549
1.69	2.8556
1.7	2.8563
1.71	2.857
1.72	2.8577
1.73	2.8585
1.74	2.8592
1.75	2.86
1.76	2.8607
1.77	2.8614
1.78	2.8621
1.79	2.8628
1.8	2.8634
1.81	2.8641
1.82	2.8647
1.83	2.8653
1.84	2.866
1.85	2.8666
1.86	2.8673
1.87	2.868
1.88	2.8688
1.89	2.8696
1.9	2.8704
1.91	2.8713
1.92	2.8722
1.93	2.8732
1.94	2.8741
1.95	2.8751
1.96	2.8761
1.97	2.8771
1.98	2.8782
1.99	2.8793
2	2.8805
2.01	2.8818
2.02	2.8831
2.03	2.8846
2.04	2.8862
2.05	2.8879
2.06	2.8897
2.07	2.8915
