0	1.9673
0.01	1.9653
0.02	1.9632
0.03	1.9613
0.04	1.9594
0.05	1.9576
0.06	1.956
0.07	1.9546
0.08	1.9535
0.09	1.9528
0.1	1.9524
0.11	1.9525
0.12	1.953
0.13	1.954
0.14	1.9555
0.15	1.9575
0.16	1.96
0.17	1.9628
0.18	1.966
0.19	1.9695
0.2	1.9731
0.21	1.9767
0.22	1.9803
0.23	1.9838
0.24	1.9869
0.25	1.9896
0.26	1.9918
0.27	1.9935
0.28	1.9945
0.29	1.9949
0.3	1.9945
0.31	1.9934
0.32	1.9916
0.33	1.989
0.34	1.9859
0.35	1.9821
0.36	1.9778
0.37	1.9731
0.38	1.968
0.39	1.9626
0.4	1.9571
0.41	1.9515
0.42	1.9459
0.43	1.9403
0.44	1.9348
0.45	1.9295
0.46	1.9243
0.47	1.9192
0.48	1.9144
0.49	1.9098
0.5	1.9053
0.51	1.9011
0.52	1.897
0.53	1.8932
0.54	1.8895
0.55	1.886
0.56	1.8826
0.57	1.8794
0.58	1.8764
0.59	1.8735
0.6	1.8707
0.61	1.8681
0.62	1.8656
0.63	1.8633
0.64	1.8611
0.65	1.8591
0.66	1.8572
0.67	1.8554
0.68	1.8538
0.69	1.8523
0.7	1.8509
0.71	1.8495
0.72	1.8483
0.73	1.8472
0.74	1.8461
0.75	1.845
0.76	1.8441
0.77	1.8431
0.78	1.8422
0.79	1.8413
0.8	1.8404
0.81	1.8395
0.82	1.8387
0.83	1.8378
0.84	1.8369
0.85	1.8361
0.86	1.8352
0.87	1.8343
0.88	1.8335
0.89	1.8326
0.9	1.8317
0.91	1.8309
0.92	1.8301
0.93	1.8293
0.94	1.8285
0.95	1.8278
0.96	1.8272
0.97	1.8267
0.98	1.8262
0.99	1.8258
1	1.8256
1.01	1.8254
1.02	1.8254
1.03	1.8255
1.04	1.8257
1.05	1.826
1.06	1.8265
1.07	1.8271
1.08	1.8278
1.09	1.8286
1.1	1.8296
1.11	1.8308
1.12	1.832
1.13	1.8334
1.14	1.835
1.15	1.8367
1.16	1.8385
1.17	1.8405
1.18	1.8426
1.19	1.8448
1.2	1.8471
1.21	1.8494
1.22	1.8518
1.23	1.8542
1.24	1.8566
1.25	1.8589
1.26	1.8613
1.27	1.8636
1.28	1.8658
1.29	1.8681
1.3	1.8702
1.31	1.8723
1.32	1.8743
1.33	1.8763
1.34	1.8782
1.35	1.8801
1.36	1.882
1.37	1.8838
1.38	1.8856
1.39	1.8874
1.4	1.8892
1.41	1.891
1.42	1.8928
1.43	1.8946
1.44	1.8965
1.45	1.8984
1.46	1.9003
1.47	1.9023
1.48	1.9044
1.49	1.9065
1.5	1.9086
1.51	1.9109
1.52	1.9132
1.53	1.9155
1.54	1.9179
1.55	1.9204
1.56	1.9229
1.57	1.9254
1.58	1.928
1.59	1.9306
1.6	1.9332
1.61	1.9358
1.62	1.9384
1.63	1.941
1.64	1.9435
1.65	1.9459
1.66	1.9483
1.67	1.9505
1.68	1.9526
1.69	1.9546
1.7	1.9564
1.71	1.9581
1.72	1.9596
1.73	1.9609
1.74	1.9621
1.75	1.9631
1.76	1.964
1.77	1.9647
1.78	1.9653
1.79	1.9658
1.8	1.9661
1.81	1.9663
1.82	1.9664
1.83	1.9664
1.84	1.9663
1.85	1.9662
1.86	1.966
1.87	1.9657
1.88	1.9654
1.89	1.9651
1.9	1.9648
1.91	1.9644
1.92	1.9641
1.93	1.9638
1.94	1.9636
1.95	1.9634
1.96	1.9632
1.97	1.9631
1.98	1.963
1.99	1.963
2	1.963
2.01	1.963
2.02	1.9631
2.03	1.9631
2.04	1.9633
2.05	1.9634
2.06	1.9636
2.07	1.9637
2.08	1.9639
2.09	1.9642
2.1	1.9644
2.11	1.9647
2.12	1.9649
2.13	1.9652
2.14	1.9655
2.15	1.9658
2.16	1.9661
2.17	1.9663
2.18	1.9666
2.19	1.9668
2.2	1.9669
2.21	1.967
2.22	1.9671
2.23	1.9671
2.24	1.967
2.25	1.9669
2.26	1.9667
2.27	1.9665
2.28	1.9662
2.29	1.966
2.3	1.9656
2.31	1.9653
2.32	1.9649
