0	0.33569
0.01	0.33543
0.02	0.33517
0.03	0.33491
0.04	0.33465
0.05	0.33439
0.06	0.33413
0.07	0.33389
0.08	0.33365
0.09	0.33343
0.1	0.33322
0.11	0.33303
0.12	0.33285
0.13	0.33269
0.14	0.33255
0.15	0.33243
0.16	0.33233
0.17	0.33224
0.18	0.33218
0.19	0.33213
0.2	0.33209
0.21	0.33207
0.22	0.33206
0.23	0.33206
0.24	0.33206
0.25	0.33206
0.26	0.33205
0.27	0.33204
0.28	0.332
0.29	0.33195
0.3	0.33187
0.31	0.33176
0.32	0.33161
0.33	0.33144
0.34	0.33122
0.35	0.33097
0.36	0.33069
0.37	0.33039
0.38	0.33006
0.39	0.32971
0.4	0.32936
0.41	0.32899
0.42	0.32863
0.43	0.32827
0.44	0.32791
0.45	0.32755
0.46	0.3272
0.47	0.32685
0.48	0.3265
0.49	0.32615
0.5	0.32579
0.51	0.32543
0.52	0.32506
0.53	0.32469
0.54	0.32431
0.55	0.32392
0.56	0.32354
0.57	0.32315
0.58	0.32276
0.59	0.32237
0.6	0.32197
0.61	0.32158
0.62	0.32119
0.63	0.32079
0.64	0.32039
0.65	0.31997
0.66	0.31955
0.67	0.31912
0.68	0.31867
0.69	0.3182
0.7	0.31772
0.71	0.31723
0.72	0.31671
0.73	0.31619
0.74	0.31565
0.75	0.3151
0.76	0.31453
0.77	0.31396
0.78	0.31337
0.79	0.31277
0.8	0.31217
0.81	0.31155
0.82	0.31092
0.83	0.31028
0.84	0.30964
0.85	0.30898
0.86	0.30831
0.87	0.30763
0.88	0.30693
0.89	0.30622
0.9	0.30548
0.91	0.30472
0.92	0.30393
0.93	0.30313
0.94	0.30229
0.95	0.30144
0.96	0.30056
0.97	0.29966
0.98	0.29875
0.99	0.29782
1	0.29688
1.01	0.29594
1.02	0.29499
1.03	0.29404
1.04	0.2931
1.05	0.29217
1.06	0.29126
1.07	0.29036
1.08	0.28948
1.09	0.28862
1.1	0.28779
1.11	0.28698
1.12	0.28621
1.13	0.28546
1.14	0.28475
1.15	0.28408
1.16	0.28343
1.17	0.28282
1.18	0.28224
1.19	0.2817
1.2	0.28118
1.21	0.2807
1.22	0.28024
1.23	0.27982
1.24	0.27943
1.25	0.27906
1.26	0.27873
1.27	0.27842
1.28	0.27815
1.29	0.2779
1.3	0.27769
1.31	0.2775
1.32	0.27734
1.33	0.27722
1.34	0.27712
1.35	0.27704
1.36	0.27699
1.37	0.27697
1.38	0.27696
1.39	0.27697
1.4	0.277
1.41	0.27705
1.42	0.27712
1.43	0.2772
1.44	0.2773
1.45	0.27742
1.46	0.27756
1.47	0.27772
1.48	0.27789
1.49	0.27808
1.5	0.27829
1.51	0.27851
1.52	0.27874
1.53	0.27899
1.54	0.27926
1.55	0.27954
1.56	0.27983
1.57	0.28014
1.58	0.28046
1.59	0.28079
1.6	0.28114
1.61	0.28151
1.62	0.28189
1.63	0.28228
1.64	0.28269
1.65	0.28312
1.66	0.28356
1.67	0.28402
1.68	0.28449
1.69	0.28499
1.7	0.28551
1.71	0.28605
1.72	0.28661
1.73	0.2872
1.74	0.2878
1.75	0.28843
1.76	0.28907
1.77	0.28972
1.78	0.29038
1.79	0.29105
1.8	0.29172
1.81	0.29238
1.82	0.29305
1.83	0.2937
1.84	0.29436
1.85	0.295
1.86	0.29564
1.87	0.29628
1.88	0.29692
1.89	0.29756
1.9	0.2982
1.91	0.29884
1.92	0.2995
1.93	0.30015
1.94	0.30082
1.95	0.3015
1.96	0.3022
1.97	0.3029
1.98	0.30362
1.99	0.30435
2	0.30509
2.01	0.30585
2.02	0.30662
2.03	0.30739
2.04	0.30818
2.05	0.30897
2.06	0.30977
2.07	0.31057
2.08	0.31136
2.09	0.31216
2.1	0.31294
2.11	0.31371
2.12	0.31448
2.13	0.31522
2.14	0.31595
2.15	0.31666
2.16	0.31736
2.17	0.31803
2.18	0.31869
2.19	0.31933
2.2	0.31995
2.21	0.32056
2.22	0.32115
2.23	0.32173
2.24	0.3223
2.25	0.32286
2.26	0.32341
2.27	0.32395
2.28	0.32449
2.29	0.32502
2.3	0.32555
2.31	0.32607
2.32	0.32659
2.33	0.32712
2.34	0.32763
2.35	0.32815
2.36	0.32866
2.37	0.32917
2.38	0.32967
2.39	0.33017
2.4	0.33067
