0	1.0399
0.01	1.0393
0.02	1.0387
0.03	1.038
0.04	1.0373
0.05	1.0364
0.06	1.0355
0.07	1.0345
0.08	1.0333
0.09	1.0321
0.1	1.0307
0.11	1.0293
0.12	1.0277
0.13	1.0259
0.14	1.024
0.15	1.022
0.16	1.0198
0.17	1.0175
0.18	1.015
0.19	1.0124
0.2	1.0096
0.21	1.0067
0.22	1.0036
0.23	1.0004
0.24	0.997
0.25	0.99349
0.26	0.98986
0.27	0.98612
0.28	0.98227
0.29	0.97833
0.3	0.9743
0.31	0.97021
0.32	0.96606
0.33	0.96186
0.34	0.95762
0.35	0.95335
0.36	0.94906
0.37	0.94475
0.38	0.94044
0.39	0.93613
0.4	0.93182
0.41	0.92752
0.42	0.92325
0.43	0.91899
0.44	0.91477
0.45	0.91058
0.46	0.90644
0.47	0.90234
0.48	0.8983
0.49	0.89431
0.5	0.89039
0.51	0.88655
0.52	0.88277
0.53	0.87908
0.54	0.87547
0.55	0.87195
0.56	0.86853
0.57	0.8652
0.58	0.86198
0.59	0.85885
0.6	0.85583
0.61	0.85292
0.62	0.85012
0.63	0.84743
0.64	0.84486
0.65	0.8424
0.66	0.84007
0.67	0.83786
0.68	0.83577
0.69	0.83382
0.7	0.83199
0.71	0.83029
0.72	0.82872
0.73	0.82728
0.74	0.82595
0.75	0.82475
0.76	0.82366
0.77	0.82268
0.78	0.82181
0.79	0.82104
0.8	0.82037
0.81	0.81979
0.82	0.81929
0.83	0.81887
0.84	0.81852
0.85	0.81824
0.86	0.81801
0.87	0.81784
0.88	0.81772
0.89	0.81764
0.9	0.81761
0.91	0.81761
0.92	0.81764
0.93	0.8177
0.94	0.81779
0.95	0.81789
0.96	0.81802
0.97	0.81818
0.98	0.81835
0.99	0.81854
1	0.81876
1.01	0.81901
1.02	0.81929
1.03	0.81961
1.04	0.81997
1.05	0.82038
1.06	0.82084
1.07	0.82136
1.08	0.82195
1.09	0.82262
1.1	0.82336
1.11	0.82418
1.12	0.82509
1.13	0.8261
1.14	0.82719
1.15	0.82838
1.16	0.82968
1.17	0.83107
1.18	0.83256
1.19	0.83414
1.2	0.83583
1.21	0.83762
1.22	0.8395
1.23	0.84147
1.24	0.84354
1.25	0.8457
1.26	0.84794
1.27	0.85026
1.28	0.85267
1.29	0.85516
1.3	0.85772
1.31	0.86037
1.32	0.86309
1.33	0.86588
1.34	0.86876
1.35	0.87172
1.36	0.87475
1.37	0.87787
1.38	0.88108
1.39	0.88438
1.4	0.88776
1.41	0.89124
1.42	0.8948
1.43	0.89846
1.44	0.90222
1.45	0.90607
1.46	0.91001
1.47	0.91405
1.48	0.91818
1.49	0.9224
1.5	0.92671
1.51	0.9311
1.52	0.93557
1.53	0.94012
1.54	0.94475
1.55	0.94944
1.56	0.95419
1.57	0.959
1.58	0.96387
1.59	0.96878
1.6	0.97373
1.61	0.97872
1.62	0.98375
1.63	0.9888
1.64	0.99387
1.65	0.99895
1.66	1.004
1.67	1.0091
1.68	1.0142
1.69	1.0193
1.7	1.0243
1.71	1.0293
1.72	1.0343
1.73	1.0393
1.74	1.0442
1.75	1.049
1.76	1.0538
1.77	1.0585
1.78	1.0632
1.79	1.0678
1.8	1.0723
1.81	1.0768
1.82	1.0811
1.83	1.0854
1.84	1.0896
1.85	1.0938
1.86	1.0978
1.87	1.1017
1.88	1.1055
1.89	1.1093
1.9	1.1129
1.91	1.1163
1.92	1.1197
1.93	1.1229
1.94	1.126
1.95	1.129
1.96	1.1318
1.97	1.1344
1.98	1.1369
1.99	1.1393
2	1.1414
2.01	1.1434
2.02	1.1453
2.03	1.147
2.04	1.1485
2.05	1.1499
2.06	1.1511
2.07	1.1522
2.08	1.1531
2.09	1.1539
2.1	1.1546
2.11	1.1551
2.12	1.1556
2.13	1.156
2.14	1.1563
2.15	1.1566
2.16	1.1567
2.17	1.1569
2.18	1.157
2.19	1.157
2.2	1.1571
2.21	1.1571
2.22	1.1571
2.23	1.1571
2.24	1.157
