0	-2.6555
0.01	-2.6494
0.02	-2.6424
0.03	-2.6342
0.04	-2.6246
0.05	-2.6133
0.06	-2.6003
0.07	-2.5852
0.08	-2.568
0.09	-2.5485
0.1	-2.5268
0.11	-2.5028
0.12	-2.4768
0.13	-2.4489
0.14	-2.4193
0.15	-2.3885
0.16	-2.3569
0.17	-2.3249
0.18	-2.2935
0.19	-2.2635
0.2	-2.2358
0.21	-2.2117
0.22	-2.1921
0.23	-2.1776
0.24	-2.1687
0.25	-2.1653
0.26	-2.1667
0.27	-2.172
0.28	-2.1802
0.29	-2.1903
0.3	-2.2014
0.31	-2.2132
0.32	-2.2253
0.33	-2.2376
0.34	-2.2501
0.35	-2.2628
0.36	-2.2759
0.37	-2.2892
0.38	-2.3028
0.39	-2.3166
0.4	-2.3304
0.41	-2.3441
0.42	-2.3574
0.43	-2.3702
0.44	-2.3824
0.45	-2.394
0.46	-2.4049
0.47	-2.415
0.48	-2.4244
0.49	-2.4329
0.5	-2.4406
0.51	-2.4474
0.52	-2.4532
0.53	-2.458
0.54	-2.4618
0.55	-2.4645
0.56	-2.4664
0.57	-2.4676
0.58	-2.4683
0.59	-2.4688
0.6	-2.4694
0.61	-2.4704
0.62	-2.472
0.63	-2.4744
0.64	-2.4779
0.65	-2.4826
0.66	-2.4886
0.67	-2.496
0.68	-2.5047
0.69	-2.5146
0.7	-2.5255
0.71	-2.5371
0.72	-2.5489
0.73	-2.5606
0.74	-2.5722
0.75	-2.5835
0.76	-2.5943
0.77	-2.6044
0.78	-2.6134
0.79	-2.6211
0.8	-2.6272
0.81	-2.6319
0.82	-2.6352
0.83	-2.6375
0.84	-2.6388
0.85	-2.6396
0.86	-2.6399
0.87	-2.6398
0.88	-2.6396
0.89	-2.6393
0.9	-2.639
0.91	-2.6387
0.92	-2.6384
0.93	-2.6382
0.94	-2.6382
0.95	-2.6385
0.96	-2.639
0.97	-2.6398
0.98	-2.6409
0.99	-2.6422
1	-2.6438
1.01	-2.6456
1.02	-2.6475
1.03	-2.6494
1.04	-2.6512
1.05	-2.6528
1.06	-2.6541
1.07	-2.6552
1.08	-2.656
1.09	-2.6565
1.1	-2.6567
1.11	-2.6566
1.12	-2.6563
1.13	-2.6557
1.14	-2.6549
1.15	-2.6538
1.16	-2.6524
1.17	-2.6508
1.18	-2.6488
1.19	-2.6464
1.2	-2.6435
1.21	-2.6401
1.22	-2.6358
1.23	-2.6306
1.24	-2.6243
1.25	-2.6164
1.26	-2.6067
1.27	-2.595
1.28	-2.5809
1.29	-2.5642
1.3	-2.5445
1.31	-2.5218
1.32	-2.4958
1.33	-2.4666
1.34	-2.4344
1.35	-2.3996
1.36	-2.363
1.37	-2.3255
1.38	-2.288
1.39	-2.2517
1.4	-2.2177
1.41	-2.187
1.42	-2.1605
