0	2.5773
0.01	2.5781
0.02	2.5787
0.03	2.5793
0.04	2.5797
0.05	2.58
0.06	2.5801
0.07	2.5798
0.08	2.5793
0.09	2.5784
0.1	2.5772
0.11	2.5754
0.12	2.5732
0.13	2.5704
0.14	2.5671
0.15	2.5632
0.16	2.5587
0.17	2.5535
0.18	2.5477
0.19	2.5412
0.2	2.534
0.21	2.526
0.22	2.5174
0.23	2.5081
0.24	2.4981
0.25	2.4873
0.26	2.4759
0.27	2.4638
0.28	2.4511
0.29	2.4378
0.3	2.4239
0.31	2.4096
0.32	2.3948
0.33	2.3797
0.34	2.3642
0.35	2.3486
0.36	2.3327
0.37	2.3168
0.38	2.3008
0.39	2.2848
0.4	2.2689
0.41	2.2531
0.42	2.2375
0.43	2.2221
0.44	2.207
0.45	2.1923
0.46	2.178
0.47	2.1641
0.48	2.1507
0.49	2.1378
0.5	2.1254
0.51	2.1135
0.52	2.102
0.53	2.0911
0.54	2.0806
0.55	2.0705
0.56	2.0609
0.57	2.0517
0.58	2.043
0.59	2.0346
0.6	2.0266
0.61	2.0191
0.62	2.0119
0.63	2.0052
0.64	1.9988
0.65	1.9928
0.66	1.9872
0.67	1.9821
0.68	1.9773
0.69	1.973
0.7	1.969
0.71	1.9655
0.72	1.9624
0.73	1.9597
0.74	1.9573
0.75	1.9554
0.76	1.9538
0.77	1.9525
0.78	1.9515
0.79	1.9508
0.8	1.9504
0.81	1.9502
0.82	1.9502
0.83	1.9503
0.84	1.9507
0.85	1.9511
0.86	1.9517
0.87	1.9524
0.88	1.9532
0.89	1.9541
0.9	1.955
0.91	1.956
0.92	1.9569
0.93	1.9579
0.94	1.9589
0.95	1.9598
0.96	1.9606
0.97	1.9614
0.98	1.9621
0.99	1.9626
1	1.9631
1.01	1.9634
1.02	1.9636
1.03	1.9637
1.04	1.9637
1.05	1.9636
1.06	1.9635
1.07	1.9634
1.08	1.9633
1.09	1.9632
1.1	1.9633
1.11	1.9634
1.12	1.9638
1.13	1.9643
1.14	1.965
1.15	1.966
1.16	1.9673
1.17	1.9689
1.18	1.9709
1.19	1.9732
1.2	1.9759
1.21	1.979
1.22	1.9825
1.23	1.9864
1.24	1.9907
1.25	1.9953
1.26	2.0004
1.27	2.0058
1.28	2.0116
1.29	2.0177
1.3	2.0242
1.31	2.0309
1.32	2.038
1.33	2.0453
1.34	2.0529
1.35	2.0609
1.36	2.0691
1.37	2.0776
1.38	2.0864
1.39	2.0955
1.4	2.1049
1.41	2.1146
1.42	2.1246
1.43	2.1348
1.44	2.1454
1.45	2.1563
1.46	2.1674
1.47	2.1788
1.48	2.1905
1.49	2.2024
1.5	2.2146
1.51	2.227
1.52	2.2397
1.53	2.2526
1.54	2.2657
1.55	2.279
1.56	2.2925
1.57	2.3062
1.58	2.32
1.59	2.3339
1.6	2.348
1.61	2.3621
1.62	2.3764
1.63	2.3906
1.64	2.405
1.65	2.4193
1.66	2.4337
1.67	2.4481
1.68	2.4625
1.69	2.4769
1.7	2.4912
1.71	2.5056
1.72	2.5199
1.73	2.5342
1.74	2.5484
1.75	2.5626
1.76	2.5767
1.77	2.5908
1.78	2.6049
1.79	2.6188
1.8	2.6327
1.81	2.6465
1.82	2.6603
1.83	2.6739
1.84	2.6874
1.85	2.7008
1.86	2.7141
1.87	2.7272
1.88	2.7401
1.89	2.7529
1.9	2.7654
1.91	2.7778
1.92	2.7899
1.93	2.8018
1.94	2.8134
1.95	2.8248
1.96	2.836
1.97	2.8468
1.98	2.8574
1.99	2.8677
2	2.8777
2.01	2.8874
2.02	2.8969
2.03	2.906
2.04	2.9148
2.05	2.9233
2.06	2.9316
2.07	2.9395
2.08	2.9472
2.09	2.9547
2.1	2.9619
2.11	2.9688
2.12	2.9756
2.13	2.9821
2.14	2.9885
2.15	2.9947
2.16	3.0007
2.17	3.0066
2.18	3.0123
2.19	3.0179
2.2	3.0233
2.21	3.0286
2.22	3.0337
2.23	3.0387
2.24	3.0435
2.25	3.0482
2.26	3.0527
2.27	3.0571
2.28	3.0613
2.29	3.0654
2.3	3.0693
2.31	3.0731
2.32	3.0767
2.33	3.0801
2.34	3.0835
2.35	3.0867
2.36	3.0898
2.37	3.0927
2.38	3.0956
2.39	3.0984
2.4	3.101
2.41	3.1036
2.42	3.106
2.43	3.1083
2.44	3.1105
2.45	3.1126
2.46	3.1146
2.47	3.1165
2.48	3.1183
2.49	3.12
2.5	3.1217
2.51	3.1233
2.52	3.1248
2.53	3.1262
2.54	3.1276
2.55	3.129
2.56	3.1303
2.57	3.1315
2.58	3.1328
2.59	3.1339
2.6	3.135
2.61	3.1361
2.62	3.1371
2.63	3.138
2.64	3.1389
2.65	3.1397
2.66	3.1405
2.67	3.1411
2.68	3.1418
2.69	3.1423
2.7	3.1428
2.71	3.1432
2.72	3.1436
2.73	3.1439
2.74	3.1441
2.75	3.1442
2.76	3.1443
2.77	3.1443
2.78	3.1443
2.79	3.1441
2.8	3.1439
2.81	3.1436
2.82	3.1432
2.83	3.1426
2.84	3.142
2.85	3.1412
2.86	3.1402
2.87	3.1391
2.88	3.1378
2.89	3.1364
2.9	3.1347
2.91	3.1328
2.92	3.1307
2.93	3.1283
2.94	3.1257
2.95	3.1229
2.96	3.1198
2.97	3.1165
2.98	3.1129
2.99	3.109
3	3.1049
3.01	3.1006
3.02	3.0959
3.03	3.0911
3.04	3.0859
3.05	3.0806
3.06	3.075
3.07	3.0692
3.08	3.0632
3.09	3.057
3.1	3.0505
3.11	3.0438
3.12	3.037
3.13	3.0299
3.14	3.0225
3.15	3.015
3.16	3.0072
3.17	2.9993
3.18	2.991
3.19	2.9826
3.2	2.9739
3.21	2.9649
3.22	2.9558
3.23	2.9463
3.24	2.9367
3.25	2.9269
3.26	2.9169
3.27	2.9067
3.28	2.8963
3.29	2.8858
3.3	2.8751
3.31	2.8643
3.32	2.8535
3.33	2.8425
3.34	2.8315
3.35	2.8205
3.36	2.8095
3.37	2.7985
3.38	2.7875
3.39	2.7766
3.4	2.7657
3.41	2.755
3.42	2.7443
3.43	2.7338
3.44	2.7234
3.45	2.7132
3.46	2.7031
3.47	2.6932
3.48	2.6835
3.49	2.674
3.5	2.6646
3.51	2.6555
3.52	2.6465
3.53	2.6376
3.54	2.6289
3.55	2.6203
3.56	2.6118
3.57	2.6034
3.58	2.5951
3.59	2.5868
3.6	2.5785
3.61	2.5703
3.62	2.5622
3.63	2.554
3.64	2.5459
3.65	2.5378
3.66	2.5298
3.67	2.5217
3.68	2.5138
3.69	2.5058
3.7	2.4979
3.71	2.49
3.72	2.4821
3.73	2.4743
3.74	2.4665
3.75	2.4588
3.76	2.4511
3.77	2.4435
3.78	2.436
3.79	2.4285
3.8	2.4211
3.81	2.4138
3.82	2.4065
3.83	2.3993
3.84	2.3923
3.85	2.3853
3.86	2.3784
3.87	2.3716
3.88	2.3649
3.89	2.3582
3.9	2.3517
3.91	2.3452
3.92	2.3388
3.93	2.3325
3.94	2.3262
3.95	2.32
3.96	2.3139
3.97	2.3078
3.98	2.3017
3.99	2.2957
4	2.2897
4.01	2.2836
4.02	2.2776
4.03	2.2715
4.04	2.2654
4.05	2.2592
4.06	2.2529
4.07	2.2466
4.08	2.2403
4.09	2.2338
4.1	2.2273
4.11	2.2207
4.12	2.2141
4.13	2.2074
4.14	2.2007
4.15	2.194
4.16	2.1872
4.17	2.1803
4.18	2.1735
4.19	2.1666
4.2	2.1598
4.21	2.1529
4.22	2.1461
4.23	2.1393
4.24	2.1326
4.25	2.126
4.26	2.1195
4.27	2.113
4.28	2.1067
4.29	2.1005
4.3	2.0945
4.31	2.0885
4.32	2.0828
4.33	2.0771
4.34	2.0716
4.35	2.0663
4.36	2.0612
4.37	2.0562
4.38	2.0515
4.39	2.0469
4.4	2.0426
4.41	2.0386
4.42	2.0348
4.43	2.0313
4.44	2.028
4.45	2.0251
4.46	2.0224
4.47	2.02
4.48	2.0178
4.49	2.016
4.5	2.0143
4.51	2.0128
4.52	2.0116
4.53	2.0105
4.54	2.0095
4.55	2.0087
4.56	2.008
4.57	2.0074
4.58	2.0068
4.59	2.0062
4.6	2.0057
4.61	2.0052
4.62	2.0047
4.63	2.0042
4.64	2.0038
4.65	2.0033
4.66	2.0029
4.67	2.0025
4.68	2.0022
4.69	2.0019
4.7	2.0017
4.71	2.0015
4.72	2.0013
4.73	2.0011
4.74	2.001
4.75	2.0008
4.76	2.0006
4.77	2.0004
4.78	2.0002
4.79	2
4.8	1.9998
4.81	1.9996
4.82	1.9995
4.83	1.9994
4.84	1.9994
4.85	1.9994
4.86	1.9994
4.87	1.9995
4.88	1.9997
4.89	1.9999
4.9	2.0002
4.91	2.0004
4.92	2.0008
4.93	2.0011
4.94	2.0014
4.95	2.0017
4.96	2.002
4.97	2.0022
4.98	2.0024
4.99	2.0025
5	2.0026
5.01	2.0026
5.02	2.0025
5.03	2.0024
5.04	2.0022
5.05	2.002
5.06	2.0017
5.07	2.0013
5.08	2.0009
5.09	2.0005
5.1	2.0001
5.11	1.9996
5.12	1.9992
5.13	1.9988
5.14	1.9984
5.15	1.998
5.16	1.9977
5.17	1.9974
5.18	1.9971
5.19	1.9969
5.2	1.9968
5.21	1.9968
