0	-0.11921
0.01	-0.11911
0.02	-0.11914
0.03	-0.11934
0.04	-0.11977
0.05	-0.1205
0.06	-0.12156
0.07	-0.12303
0.08	-0.12495
0.09	-0.12736
0.1	-0.13028
0.11	-0.13371
0.12	-0.13762
0.13	-0.14195
0.14	-0.14662
0.15	-0.15152
0.16	-0.15654
0.17	-0.16156
0.18	-0.16642
0.19	-0.17101
0.2	-0.1752
0.21	-0.17888
0.22	-0.18194
0.23	-0.18431
0.24	-0.18595
0.25	-0.18684
0.26	-0.18698
0.27	-0.18642
0.28	-0.18523
0.29	-0.18353
0.3	-0.18142
0.31	-0.17905
0.32	-0.17657
0.33	-0.17411
0.34	-0.17179
0.35	-0.16972
0.36	-0.16797
0.37	-0.16659
0.38	-0.1656
0.39	-0.16501
0.4	-0.16481
0.41	-0.16494
0.42	-0.16536
0.43	-0.16602
0.44	-0.16685
0.45	-0.16779
0.46	-0.16878
0.47	-0.16976
0.48	-0.17068
0.49	-0.1715
0.5	-0.17219
0.51	-0.17274
0.52	-0.17313
0.53	-0.17336
0.54	-0.17343
0.55	-0.17334
0.56	-0.17311
0.57	-0.17274
0.58	-0.17224
0.59	-0.17165
0.6	-0.17097
0.61	-0.17022
0.62	-0.16943
0.63	-0.16862
0.64	-0.16783
0.65	-0.1671
0.66	-0.16646
0.67	-0.16598
0.68	-0.16571
0.69	-0.1657
0.7	-0.166
0.71	-0.16665
0.72	-0.1677
0.73	-0.16917
0.74	-0.17105
0.75	-0.17335
0.76	-0.17602
0.77	-0.17903
0.78	-0.18231
0.79	-0.18579
0.8	-0.18937
0.81	-0.19299
0.82	-0.19657
0.83	-0.20002
0.84	-0.20329
0.85	-0.20631
0.86	-0.20905
0.87	-0.21145
0.88	-0.21351
0.89	-0.21523
0.9	-0.2166
0.91	-0.21766
0.92	-0.21844
0.93	-0.21897
0.94	-0.21929
0.95	-0.21943
0.96	-0.21941
0.97	-0.21925
0.98	-0.21896
0.99	-0.21853
1	-0.21799
1.01	-0.21733
1.02	-0.21657
1.03	-0.21572
1.04	-0.2148
1.05	-0.21384
1.06	-0.21284
1.07	-0.21181
1.08	-0.21077
1.09	-0.20973
1.1	-0.20868
1.11	-0.20766
1.12	-0.20666
1.13	-0.20571
1.14	-0.20483
1.15	-0.20402
1.16	-0.20331
1.17	-0.2027
1.18	-0.20222
1.19	-0.20187
1.2	-0.20167
1.21	-0.20164
1.22	-0.20179
1.23	-0.20213
1.24	-0.20271
1.25	-0.20355
1.26	-0.20467
1.27	-0.20612
1.28	-0.20792
1.29	-0.21009
1.3	-0.21264
1.31	-0.21557
1.32	-0.21886
1.33	-0.22246
1.34	-0.22631
1.35	-0.23035
1.36	-0.23448
1.37	-0.23861
1.38	-0.24265
1.39	-0.2465
1.4	-0.25007
1.41	-0.25326
1.42	-0.256
