NO_OF_SAMPLES	1561
FREQUENCY	100
TIME_STAMP	2019-10-11, 16:28:43	103157.88783225
FIRST_SAMPLE	632
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-89.748001
FORCE_PLATE_CORNER_POSX_POSY_Y	574.848022
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-93.639297
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.820999
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-595.119995
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.332001
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-592.184021
FORCE_PLATE_CORNER_POSX_NEGY_Y	578.882996
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
677	6.76000	14.129434	-28.261878	401.753980	71.667307	-8.649061	-1.271124	19.947463	180.684337	0.000000	
678	6.77000	13.545795	-24.376125	393.994573	70.459950	-6.858327	-1.267073	15.858405	180.788817	0.000000	
679	6.78000	13.532091	-21.544361	384.921636	68.734937	-4.952381	-1.392068	11.285722	180.283080	0.000000	
680	6.79000	13.431979	-20.374289	378.299077	67.390827	-3.305976	-1.486582	7.144583	179.770271	0.000000	
681	6.80000	12.925178	-20.072107	371.579701	66.143117	-1.641366	-1.434515	2.852111	179.640328	0.000000	
682	6.81000	11.263129	-20.317441	367.940372	65.212335	-0.121467	-1.198407	-1.065539	178.920063	0.000000	
683	6.82000	10.034118	-20.704879	361.389774	63.772626	1.350229	-0.943321	-5.016291	178.233050	0.000000	
684	6.83000	8.033918	-21.468746	360.910824	63.529835	2.711359	-0.520352	-8.569033	177.883560	0.000000	
685	6.84000	4.399804	-22.347367	362.898103	63.700664	4.135667	0.220267	-12.041037	177.475456	0.000000	
686	6.85000	1.309654	-22.751380	361.534854	63.310923	5.484612	0.838060	-15.469881	177.114141	0.000000	
687	6.86000	0.238710	-22.775282	363.339233	63.582425	6.525245	1.043875	-18.138182	176.981713	0.000000	
688	6.87000	0.052283	-22.130060	367.168065	64.186313	7.298208	1.046612	-20.035206	176.703667	0.000000	
689	6.88000	1.544839	-20.987811	364.817774	63.878276	7.841699	0.733417	-21.819221	176.874134	0.000000	
690	6.89000	3.785396	-19.569970	362.297602	63.482069	8.404055	0.231424	-23.773306	176.855832	0.000000	
691	6.90000	6.728366	-17.908683	355.028686	62.268175	9.206283	-0.388995	-26.853210	176.879057	0.000000	
692	6.91000	9.353033	-16.099356	343.629650	60.144956	10.236775	-0.993325	-31.048002	176.372455	0.000000	
693	6.92000	11.092962	-14.678981	332.573722	58.182830	11.230763	-1.436419	-35.276339	176.180995	0.000000	
694	6.93000	12.064043	-14.105155	322.929422	56.289866	12.287094	-1.677504	-39.718537	175.525315	0.000000	
695	6.94000	10.288377	-14.143703	317.670899	55.470917	13.301093	-1.435892	-43.338451	175.867049	0.000000	
696	6.95000	6.948020	-14.386344	316.020841	55.211898	14.243599	-0.872391	-46.117058	175.999788	0.000000	
697	6.96000	4.900097	-13.869216	314.898815	55.148148	15.026808	-0.539736	-48.503879	176.359747	0.000000	
698	6.97000	3.625953	-13.613957	318.346105	55.852177	15.364361	-0.356411	-48.878071	176.622895	0.000000	
699	6.98000	4.326786	-13.126417	320.470742	56.352545	15.532093	-0.509820	-49.167246	176.947792	0.000000	
700	6.99000	5.936780	-12.669598	318.637394	55.937786	15.722062	-0.823008	-50.250669	176.609221	0.000000	
701	7.00000	7.162723	-12.882335	314.246922	54.993917	15.980100	-1.043226	-51.930190	176.108413	0.000000	
702	7.01000	8.365627	-13.028608	308.709015	53.877736	16.227897	-1.276690	-53.819972	175.681235	0.000000	
703	7.02000	8.545749	-12.837422	302.475764	52.675170	16.780721	-1.279288	-56.777775	175.311675	0.000000	
704	7.03000	7.432297	-13.218131	297.563868	51.722340	17.496017	-1.056516	-59.964355	175.064637	0.000000	
705	7.04000	6.137904	-13.958656	295.649663	51.285764	18.250813	-0.775405	-62.726804	174.826786	0.000000	
706	7.05000	4.072452	-15.012927	297.698637	51.564330	19.000163	-0.325401	-64.531478	174.699221	0.000000	
707	7.06000	2.301479	-15.697974	300.173245	52.055836	19.407792	0.014352	-65.119102	174.984504	0.000000	
708	7.07000	2.507197	-16.128874	301.584449	52.254876	19.418569	0.027023	-64.878542	174.881095	0.000000	
709	7.08000	4.051186	-15.664846	302.545001	52.443330	19.015359	-0.254537	-63.547586	174.884693	0.000000	
710	7.09000	4.980098	-14.630365	302.878626	52.767978	18.530673	-0.466135	-62.002051	175.624593	0.000000	
711	7.10000	4.911678	-13.828041	303.564532	53.062438	18.080000	-0.451720	-60.368544	176.089172	0.000000	
712	7.11000	5.387557	-12.901566	298.364637	52.156759	17.992784	-0.518225	-61.190456	176.006195	0.000000	
713	7.12000	5.502147	-12.120759	289.804482	50.606882	17.692217	-0.509102	-61.972302	175.764084	0.000000	
714	7.13000	6.253056	-11.833628	283.521765	49.541792	17.097932	-0.676289	-61.353689	175.873547	0.000000	
715	7.14000	7.890120	-11.608479	279.000958	48.805226	16.407906	-0.941725	-60.110473	176.059590	0.000000	
716	7.15000	8.709778	-11.361912	274.917721	48.167136	15.717114	-1.077788	-58.609376	176.325379	0.000000	
717	7.16000	8.031480	-11.518712	276.469499	48.561065	15.021914	-0.962205	-55.667058	176.780449	0.000000	
718	7.17000	8.328346	-11.303232	279.249597	49.250194	14.104397	-1.068308	-51.871899	177.451379	0.000000	
719	7.18000	9.240439	-11.043088	281.138759	49.688627	12.842145	-1.243003	-47.166345	177.777115	0.000000	
720	7.19000	11.603984	-10.710903	281.619297	50.020644	11.609133	-1.694641	-43.048696	178.603864	0.000000	
721	7.20000	14.147125	-9.637665	276.297651	49.307165	10.676589	-2.166840	-40.873590	179.314588	0.000000	
722	7.21000	14.943154	-8.368796	270.005612	48.237313	9.720066	-2.351247	-38.399664	179.353048	0.000000	
723	7.22000	16.827334	-6.957173	264.965495	47.402860	9.083796	-2.680265	-37.014675	179.409625	0.000000	
724	7.23000	17.869218	-5.800431	258.611456	46.472711	8.861960	-2.912240	-37.226207	180.053050	0.000000	
725	7.24000	17.211444	-5.326136	257.460529	46.245619	8.723150	-2.758861	-36.749021	179.903571	0.000000	
726	7.25000	16.439580	-5.329028	257.107938	46.242511	8.830258	-2.578968	-37.093869	180.139422	0.000000	
727	7.26000	15.941368	-5.519022	255.622298	45.811755	9.097533	-2.408049	-38.274996	179.534675	0.000000	
728	7.27000	15.828238	-5.728222	254.575466	45.572313	9.367004	-2.320669	-39.472219	179.368054	0.000000	
729	7.28000	15.735685	-5.950534	258.038767	46.157085	9.968151	-2.254115	-41.259592	179.254352	0.000000	
730	7.29000	14.552006	-6.291889	261.254071	46.645515	11.037255	-2.007650	-44.661864	178.963983	0.000000	
731	7.30000	12.959929	-6.863152	265.103239	47.182939	12.522004	-1.582545	-49.372345	178.472146	0.000000	
732	7.31000	9.868017	-7.687439	269.567785	47.934374	14.195927	-0.972781	-54.300981	178.418802	0.000000	
733	7.32000	6.595794	-8.493971	272.624153	48.339755	15.875901	-0.270201	-59.368675	178.019412	0.000000	
734	7.33000	4.754822	-9.707384	275.591581	48.666992	17.431359	0.164345	-64.103826	177.462798	0.000000	
735	7.34000	3.388451	-10.732767	279.086964	49.321300	19.062573	0.501241	-68.948853	177.726872	0.000000	
