NO_OF_SAMPLES	442
FREQUENCY	100
TIME_STAMP	2019-10-11, 16:14:55	102329.79542777
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-89.748001
FORCE_PLATE_CORNER_POSX_POSY_Y	574.848022
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-93.639297
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.820999
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-595.119995
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.332001
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-592.184021
FORCE_PLATE_CORNER_POSX_NEGY_Y	578.882996
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
69	0.68000	0.056468	-0.053424	1.899743	0.286061	0.060939	-0.026152	0.000000	0.000000	0.000000	
70	0.69000	0.102118	-0.030433	2.522532	0.295065	0.115267	-0.026343	0.000000	0.000000	0.000000	
71	0.70000	0.124727	-0.030536	1.722500	0.285851	0.051969	-0.012431	0.000000	0.000000	0.000000	
72	0.71000	-0.011281	-0.030931	2.521512	0.277080	0.087792	-0.016941	0.000000	0.000000	0.000000	
73	0.72000	0.033197	-0.075534	2.076687	0.340501	0.097576	-0.049253	0.000000	0.000000	0.000000	
74	0.73000	0.056340	-0.053441	2.167402	0.277130	0.097072	-0.044564	0.000000	0.000000	0.000000	
75	0.74000	-0.012238	-0.076374	1.635307	0.285696	0.106166	-0.035294	0.000000	0.000000	0.000000	
76	0.75000	0.056056	-0.053588	1.724853	0.267702	0.106109	-0.039931	0.000000	0.000000	0.000000	
77	0.76000	0.033619	-0.076634	1.636060	0.267260	0.106026	-0.012373	0.000000	0.000000	0.000000	
78	0.77000	0.055865	-0.007952	1.636842	0.267649	0.115159	-0.039903	0.000000	0.000000	0.000000	
79	0.78000	0.146792	-0.075844	1.457213	0.294916	0.079362	-0.044649	0.000000	0.000000	0.000000	
80	0.79000	-0.057606	0.105956	1.902491	0.285737	0.114996	-0.012194	0.000000	0.000000	0.000000	
81	0.80000	0.147023	-0.029945	1.989292	0.322176	0.097554	-0.035562	0.000000	0.000000	0.000000	
82	0.81000	0.056177	0.038219	2.255508	0.313399	0.097294	-0.035399	0.000000	0.000000	0.000000	
83	0.82000	0.147111	0.060461	1.726523	0.258393	0.115119	-0.017020	0.000000	0.000000	0.000000	
84	0.83000	0.078787	0.083291	1.636338	0.267722	0.087966	-0.021475	0.000000	0.000000	0.000000	
85	0.84000	0.033224	-0.053554	1.546852	0.276674	0.097115	-0.035301	0.000000	0.000000	0.000000	
86	0.85000	0.056113	-0.007959	1.725259	0.276505	0.115168	-0.021571	0.000000	0.000000	0.000000	
87	0.86000	0.147406	-0.166763	2.166075	0.339873	0.115773	-0.021965	0.000000	0.000000	0.000000	
88	0.87000	-0.012170	-0.030474	1.633660	0.312940	0.079182	-0.021509	0.000000	0.000000	0.000000	
89	0.88000	0.056042	-0.052727	2.165939	0.340381	0.106612	-0.040109	0.000000	0.000000	0.000000	
90	0.89000	-0.057520	-0.030358	2.254422	0.322465	0.097240	-0.039902	0.000000	0.000000	0.000000	
91	0.90000	0.033132	-0.098512	1.633787	0.339850	0.106642	-0.026296	0.000000	0.000000	0.000000	
92	0.91000	0.056611	-0.053423	2.077925	0.294825	0.088095	-0.012454	0.000000	0.000000	0.000000	
93	0.92000	0.079299	-0.121542	1.899191	0.321793	0.079329	-0.007967	0.000000	0.000000	0.000000	
94	0.93000	0.032726	0.038459	1.724298	0.340009	0.133760	-0.035423	0.000000	0.000000	0.000000	
95	0.94000	0.102016	-0.076621	1.724335	0.249499	0.078838	-0.021579	0.000000	0.000000	0.000000	
96	0.95000	0.078206	0.037846	1.282354	0.276563	0.115305	-0.039887	0.000000	0.000000	0.000000	
97	0.96000	0.033765	-0.030008	2.073972	0.340735	0.025092	-0.021587	0.000000	0.000000	0.000000	
98	0.97000	-0.035386	-0.007502	1.902333	0.321949	0.151631	-0.044548	0.000000	0.000000	0.000000	
99	0.98000	0.056042	-0.052940	1.722284	0.330972	0.088463	-0.021671	0.000000	0.000000	0.000000	
100	0.99000	0.079116	0.105837	1.903313	0.249600	0.096799	-0.012282	0.000000	0.000000	0.000000	
101	1.00000	-0.012341	-0.007799	1.723159	0.286228	0.079019	-0.048984	0.000000	0.000000	0.000000	
102	1.01000	0.033054	-0.030425	1.990223	0.286368	0.106244	-0.067478	0.000000	0.000000	0.000000	
103	1.02000	0.033866	-0.030950	2.079126	0.267697	0.096904	-0.016957	0.000000	0.000000	0.000000	
104	1.03000	0.055983	-0.007057	1.988297	0.349284	0.097612	-0.026298	0.000000	0.000000	0.000000	
105	1.04000	0.056141	0.037951	1.901117	0.295039	0.088133	-0.026142	0.000000	0.000000	0.000000	
106	1.05000	0.078531	-0.007045	1.721950	0.340333	0.079539	-0.035442	0.000000	0.000000	0.000000	
107	1.06000	-0.058011	-0.030831	1.370364	0.294297	0.133316	-0.021464	0.000000	0.000000	0.000000	
108	1.07000	-0.035349	-0.053624	1.370559	0.285388	0.133319	-0.035260	0.000000	0.000000	0.000000	
109	1.08000	-0.011856	-0.076008	1.987706	0.322126	0.079211	-0.021590	0.000000	0.000000	0.000000	
110	1.09000	0.033776	-0.076410	1.901074	0.285583	0.097077	-0.012419	0.000000	0.000000	0.000000	
111	1.10000	0.033138	-0.098433	1.632632	0.340176	0.079517	-0.035437	0.000000	0.000000	0.000000	
112	1.11000	0.078948	-0.007364	2.078206	0.322031	0.106452	-0.021707	0.000000	0.000000	0.000000	
113	1.12000	-0.057185	-0.053815	1.900863	0.285589	0.096932	-0.007693	0.000000	0.000000	0.000000	
114	1.13000	0.055613	0.106883	1.902453	0.339939	0.142757	-0.021665	0.000000	0.000000	0.000000	
115	1.14000	0.147068	-0.052447	1.897327	0.340802	0.034395	-0.044697	0.000000	0.000000	0.000000	
116	1.15000	0.078866	0.083195	1.903649	0.258673	0.115013	-0.026108	0.000000	0.000000	0.000000	
117	1.16000	0.056226	-0.053434	1.635101	0.294514	0.097216	-0.012427	0.000000	0.000000	0.000000	
118	1.17000	0.055843	-0.075803	1.723528	0.321868	0.115583	-0.035474	0.000000	0.000000	0.000000	
119	1.18000	0.033454	-0.007638	2.256057	0.295292	0.106206	-0.044557	0.000000	0.000000	0.000000	
120	1.19000	0.033027	-0.008175	1.370596	0.249600	0.096939	-0.044379	0.000000	0.000000	0.000000	
121	1.20000	-0.012455	-0.098605	1.455954	0.339838	0.097557	-0.026207	0.000000	0.000000	0.000000	
