NO_OF_FRAMES	143
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2019-10-11, 16:13:24	102239.45178864
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
300	2.99000	176.124	202.048	1685.780	151.989	431.672	1408.173	151.189	530.154	1057.193	242.940	516.468	816.611	138.972	71.324	1373.647	153.979	-14.866	1029.979	224.090	10.808	775.727	169.686	440.196	866.453	185.485	426.136	470.514	-129.060	402.466	214.066	-189.458	347.000	231.541	-114.555	420.198	97.262	-41.247	363.041	52.857	189.907	91.030	902.676	296.874	134.803	492.589	251.314	175.139	67.290	204.004	229.026	32.932	354.507	145.202	30.452	461.708	205.113	30.892
301	3.00000	185.889	200.915	1687.372	160.806	430.512	1409.363	158.151	528.934	1058.469	249.210	515.936	817.932	150.421	70.054	1375.855	166.497	-17.046	1032.130	239.441	8.731	778.531	178.583	438.727	868.694	205.607	426.426	474.271	-107.690	400.579	217.093	-168.658	345.572	234.391	-92.188	418.476	101.105	-18.921	360.198	55.823	199.397	89.531	904.070	299.021	134.489	492.259	251.077	175.086	67.460	203.843	229.125	33.054	354.328	145.162	30.370	461.689	205.145	30.861
302	3.01000	195.751	199.648	1689.075	169.746	429.391	1410.620	164.927	528.023	1059.540	255.897	515.724	819.296	161.645	68.926	1377.841	178.992	-19.869	1034.978	253.257	6.539	782.176	188.302	437.206	870.892	226.072	427.177	477.315	-85.694	398.753	219.319	-147.051	343.662	235.497	-68.298	416.455	103.370	5.587	358.004	58.177	208.412	87.818	905.165	301.272	133.709	492.054	250.840	175.155	67.433	203.881	229.185	33.056	354.336	144.904	30.510	461.366	205.212	30.875
303	3.02000	205.497	198.626	1690.499	178.531	428.447	1411.791	171.660	526.904	1060.541	261.846	515.243	820.015	172.868	67.763	1380.101	191.507	-22.458	1037.372	267.849	4.780	784.480	197.543	436.066	873.677	246.359	427.366	480.267	-63.137	396.769	220.055	-125.032	341.616	236.165	-43.323	414.676	105.165	30.751	355.961	60.634	216.829	86.622	905.857	302.954	132.959	491.916	250.734	175.216	67.417	203.922	229.167	33.040	354.138	144.907	30.376	461.581	205.108	30.359
304	3.03000	215.656	197.689	1691.699	187.283	427.419	1412.705	178.506	526.018	1061.629	267.374	514.513	820.297	183.838	66.775	1381.998	203.894	-24.692	1039.833	282.219	2.652	788.067	207.098	435.446	876.300	265.410	427.754	483.772	-40.134	394.350	219.922	-102.508	339.388	234.494	-17.669	412.536	105.846	59.029	354.449	61.984	224.633	85.688	906.330	304.600	132.387	491.712	250.717	175.135	67.496	203.848	229.331	33.058	353.985	144.694	30.496	461.386	205.027	30.732
305	3.04000	225.684	196.885	1693.173	195.954	426.416	1413.393	185.031	524.792	1062.554	272.880	513.299	819.408	194.488	65.798	1383.841	217.122	-26.711	1042.266	295.586	0.835	790.726	216.960	434.964	879.009	284.563	427.772	486.055	-16.660	392.274	218.571	-79.477	336.840	231.587	9.392	410.480	105.700	86.956	353.276	62.876	230.770	85.093	906.606	306.194	131.364	491.692	250.850	175.272	67.586	204.085	229.405	33.010	354.149	144.520	30.536	461.313	204.987	30.726
306	3.05000	235.905	196.346	1694.303	204.927	425.541	1414.357	191.476	523.671	1063.265	278.534	512.305	820.167	205.105	64.762	1385.829	229.602	-28.947	1044.351	309.528	-1.094	794.023	226.673	434.530	881.415	302.434	427.568	489.503	7.426	389.899	215.706	-55.721	333.862	225.933	37.869	408.358	104.543	115.320	350.964	63.758	239.555	84.269	907.027	307.268	130.825	491.468	250.702	175.205	67.641	202.945	228.944	33.757	354.333	144.230	30.194	461.491	204.730	30.784
307	3.06000	245.774	195.909	1695.201	213.791	424.528	1415.027	198.031	522.568	1063.985	284.926	511.131	820.942	215.096	64.039	1387.515	242.078	-30.500	1046.618	324.052	-2.847	796.913	237.030	433.486	883.627	320.088	427.291	492.836	32.089	387.393	212.144	-31.250	331.259	220.033	66.333	406.085	102.332	145.377	348.984	62.447	247.971	83.500	907.534	308.332	130.414	491.290	250.608	175.424	67.620	202.866	229.178	33.584	353.959	144.017	30.356	461.266	204.622	30.702
308	3.07000	255.925	195.566	1696.089	222.754	423.762	1415.420	204.279	521.212	1064.299	290.953	510.154	820.988	225.179	63.071	1389.007	254.121	-32.804	1048.860	337.784	-4.783	799.293	246.360	433.150	885.389	338.094	426.645	496.156	57.492	384.890	207.350	-6.473	328.734	212.881	95.908	403.742	99.488	176.308	347.010	61.703	255.777	82.821	907.996	309.470	130.153	490.961	250.517	175.411	67.672	202.841	229.584	33.408	353.813	143.759	30.335	461.481	204.423	30.718
309	3.08000	265.988	195.451	1697.131	231.762	422.916	1415.550	210.688	519.934	1064.625	297.316	508.988	821.344	235.007	62.224	1390.440	266.288	-34.566	1050.712	351.754	-6.791	801.801	255.728	432.900	886.739	354.597	425.785	498.266	83.589	382.515	201.317	19.325	326.272	204.480	126.662	401.902	95.559	208.379	345.240	60.095	263.306	82.345	908.088	310.508	129.552	490.784	250.434	175.407	67.570	203.233	229.839	33.392	353.799	143.566	30.211	461.304	204.337	30.923
310	3.09000	276.256	195.471	1697.747	240.855	422.190	1415.834	217.414	518.770	1064.671	304.688	508.162	821.856	244.499	61.530	1391.587	277.623	-36.861	1052.606	364.817	-8.474	804.522	265.235	432.808	888.192	371.160	425.272	501.080	110.306	380.270	194.427	45.985	324.239	195.096	157.997	399.597	91.104	241.181	342.930	57.881	270.898	81.694	908.045	311.486	129.153	490.639	250.365	175.635	67.575	202.888	229.994	33.755	353.464	143.478	30.194	461.403	204.167	30.787
311	3.10000	286.441	195.516	1697.870	250.126	421.532	1415.933	224.281	517.612	1064.979	313.450	507.842	822.671	253.966	60.853	1392.443	289.180	-38.502	1054.381	378.683	-10.547	807.112	275.971	432.895	889.825	387.940	424.228	503.645	137.484	378.072	186.767	73.447	322.167	184.105	190.436	397.559	86.090	275.008	340.443	56.977	277.434	80.817	908.159	312.727	128.827	490.426	250.644	175.739	67.806	202.997	230.222	33.703	353.550	143.149	30.122	461.284	203.880	30.984
312	3.11000	296.755	195.801	1698.085	259.241	420.925	1415.708	231.330	516.673	1065.032	321.272	507.447	822.767	263.299	60.215	1393.371	301.060	-39.978	1055.749	392.541	-11.880	808.453	287.177	432.834	891.252	403.497	423.123	505.323	165.768	375.958	178.489	101.305	320.214	172.850	223.289	395.219	80.795	309.011	338.093	55.954	283.683	79.925	908.264	314.429	128.171	490.356	250.510	175.844	67.848	203.348	230.109	34.069	353.269	143.107	29.950	461.186	203.642	30.715
313	3.12000	306.912	195.996	1698.558	268.407	420.378	1415.433	238.903	515.817	1064.990	329.639	507.351	823.274	272.624	59.565	1393.867	313.392	-41.390	1056.531	405.988	-13.608	810.443	297.041	432.791	892.497	418.325	422.176	507.802	194.802	374.138	169.697	130.505	318.760	160.830	257.463	393.443	75.245	343.414	335.878	54.690	290.534	79.636	908.340	315.938	127.830	490.291	250.271	175.879	68.111	202.974	230.205	34.107	353.162	142.914	29.946	460.761	203.466	30.578
314	3.13000	317.125	196.162	1698.191	277.503	419.871	1415.024	246.432	515.158	1064.733	338.405	507.421	823.750	282.052	59.141	1394.045	323.896	-43.429	1057.455	418.991	-15.194	812.209	306.637	432.459	893.431	432.810	420.546	509.084	224.072	372.558	160.710	160.197	317.068	148.240	292.164	391.727	70.361	380.422	333.092	54.322	297.240	79.224	908.335	317.371	127.397	489.953	250.369	175.948	67.533	203.784	231.554	33.921	353.042	142.845	29.803	460.805	203.242	30.542
315	3.14000	327.254	196.636	1698.128	286.536	419.393	1414.772	254.239	514.596	1064.406	347.167	507.483	824.381	291.131	58.717	1394.147	335.103	-44.774	1058.232	431.747	-16.444	813.701	316.779	431.986	893.900	446.331	419.063	510.441	254.442	371.183	151.395	191.532	314.918	135.710	327.119	390.582	65.181	415.591	330.975	52.017	304.409	79.038	908.077	318.140	127.341	489.444	250.487	176.399	67.787	204.869	230.859	34.225	353.201	142.711	30.073	461.082	203.042	30.447
316	3.15000	337.275	197.044	1697.818	295.868	419.077	1414.219	262.814	514.156	1064.018	355.864	507.524	823.931	300.510	58.367	1394.259	345.303	-46.788	1059.084	445.182	-18.124	814.995	325.932	431.712	894.312	459.272	417.243	511.305	285.510	370.067	142.381	223.229	313.584	123.236	362.615	389.312	60.187	451.921	329.842	54.538	311.568	78.804	907.729	320.078	126.802	489.320	250.362	176.340	68.355	204.193	231.554	33.923	352.629	142.719	29.652	460.924	202.934	30.463
317	3.16000	347.380	197.587	1697.288	305.036	418.761	1413.473	271.563	513.841	1063.299	364.483	507.296	822.661	309.877	57.979	1394.027	356.373	-47.867	1059.007	457.765	-19.472	815.631	335.094	431.414	894.322	472.017	415.245	512.195	315.962	369.780	132.199	255.500	312.139	110.986	397.843	388.726	56.036	488.293	328.742	53.809	319.472	78.644	906.881	321.527	126.693	489.188	250.014	176.404	68.241	205.092	231.409	33.835	352.619	142.632	29.567	461.337	202.602	30.537
318	3.17000	357.243	198.110	1696.811	314.277	418.562	1412.619	280.178	513.438	1062.689	372.560	507.262	822.331	319.329	57.751	1393.473	366.326	-49.440	1059.867	469.862	-20.682	816.702	344.484	431.082	894.417	483.465	413.709	511.739	346.505	366.941	126.171	289.365	310.641	98.356	433.267	388.299	51.720	522.894	329.150	53.594	326.751	78.325	906.571	323.737	126.272	489.130	250.077	176.406	68.173	205.262	231.465	34.041	352.840	142.444	29.809	460.872	202.485	30.661
319	3.18000	367.381	198.592	1695.900	323.521	418.294	1411.583	289.354	513.416	1061.588	381.743	507.011	820.938	328.823	57.584	1392.677	376.946	-50.144	1058.749	481.670	-21.758	817.229	353.638	430.909	894.102	494.735	411.501	512.166	378.837	366.419	117.610	322.477	309.853	87.649	468.772	388.303	48.691	559.768	329.393	54.173	334.233	77.907	906.016	324.968	126.387	488.812	249.882	176.523	68.185	205.202	231.831	34.030	352.581	142.365	29.702	461.158	202.090	30.804
320	3.19000	377.497	199.247	1695.030	332.983	418.278	1410.625	298.850	513.248	1060.488	390.590	507.020	819.950	338.277	57.422	1391.970	387.439	-51.058	1059.066	494.326	-22.800	817.345	362.647	430.690	893.592	506.084	409.349	510.996	411.531	366.292	110.010	356.472	309.412	76.393	504.682	388.424	46.180	594.749	330.708	56.629	342.224	77.989	905.050	326.460	126.499	488.278	249.967	176.911	68.344	205.028	232.067	34.701	352.385	142.259	29.543	461.666	202.548	30.331
321	3.20000	387.505	199.814	1694.010	342.423	418.285	1409.483	308.232	513.157	1059.092	399.269	506.962	818.679	347.851	57.448	1391.040	397.940	-51.719	1057.961	505.428	-23.843	817.773	371.933	430.559	892.611	515.923	407.255	509.326	444.361	366.146	102.963	391.436	308.917	66.418	540.525	388.870	44.405	631.559	331.287	60.783	350.142	77.552	904.147	329.848	126.144	488.036	250.177	177.054	68.187	205.019	232.318	35.011	352.430	142.255	29.620	461.745	202.187	30.207
322	3.21000	397.396	200.365	1692.927	352.117	418.321	1407.783	317.747	513.037	1057.695	408.426	506.558	816.607	357.188	57.552	1390.054	407.572	-52.597	1057.505	516.968	-24.916	817.652	381.153	430.242	891.693	525.257	404.470	507.315	478.128	366.492	95.944	426.504	308.743	57.135	575.901	389.794	43.884	666.208	332.956	63.742	358.297	77.327	903.215	332.473	125.970	487.756	249.877	177.262	68.612	205.083	232.852	35.051	352.474	142.103	29.389	462.009	202.280	30.169
323	3.22000	407.639	201.030	1691.446	361.887	418.444	1406.420	327.928	513.169	1055.943	417.536	506.561	814.575	366.810	57.705	1388.879	417.930	-52.909	1056.750	528.478	-25.652	817.245	390.494	430.104	890.350	534.501	401.982	505.357	510.732	367.032	91.488	461.739	309.018	49.425	611.154	389.993	44.012	699.938	334.999	68.040	366.399	77.226	902.144	335.191	126.054	487.168	249.411	177.605	69.227	205.241	233.021	35.594	352.423	142.090	29.446	461.867	202.183	30.031
324	3.23000	417.539	201.636	1690.072	371.725	418.723	1404.722	337.887	512.977	1054.136	426.019	506.057	812.555	376.346	57.910	1387.642	427.558	-53.572	1055.370	538.841	-26.221	816.875	400.028	429.854	888.695	542.238	399.055	503.029	542.726	367.580	87.634	497.216	309.672	42.670	646.224	391.482	45.602	733.503	335.748	75.364	374.698	76.824	900.994	338.530	126.033	486.293	249.833	177.736	69.088	205.473	233.330	35.498	352.231	142.148	29.324	462.180	202.032	29.938
325	3.24000	427.820	202.450	1688.393	381.641	418.969	1402.969	347.737	512.859	1052.320	435.677	505.730	809.733	385.637	58.217	1386.132	437.020	-53.675	1054.976	549.528	-26.996	816.144	409.319	429.578	886.550	549.941	396.147	499.769	574.555	368.528	84.697	532.272	310.329	37.458	681.412	392.928	48.749	765.937	337.443	82.057	383.137	76.925	899.697	342.057	125.987	485.472	250.433	178.275	68.912	205.472	233.670	35.801	352.335	142.053	29.431	461.979	201.955	29.832
326	3.25000	437.779	203.236	1686.473	391.805	419.407	1401.057	357.876	512.766	1050.319	444.240	505.113	807.686	395.211	58.497	1384.630	446.795	-53.856	1053.053	560.266	-27.966	815.091	418.433	429.359	884.134	556.922	393.163	496.413	606.584	368.461	83.852	565.969	311.351	34.106	714.164	394.148	53.443	797.897	339.010	90.393	391.612	76.663	898.463	346.346	125.827	484.712	250.683	178.460	68.920	205.772	233.979	36.044	352.157	142.052	29.337	462.089	201.776	29.641
327	3.26000	447.786	203.970	1684.802	401.890	419.826	1398.873	367.919	512.609	1048.006	453.260	504.638	804.971	404.475	59.056	1382.908	456.334	-53.603	1051.906	570.667	-28.489	814.111	427.610	428.884	881.575	564.063	390.408	493.160	636.341	368.933	84.066	599.108	311.840	32.288	746.254	395.809	59.302	828.252	340.124	99.079	400.709	76.699	896.840	350.924	125.367	484.305	250.994	178.600	68.840	205.779	234.278	36.519	352.344	142.037	29.423	462.340	201.924	29.787
328	3.27000	457.882	204.949	1682.703	412.287	420.437	1396.746	378.390	512.354	1045.712	463.023	504.084	802.354	413.869	59.802	1381.277	465.809	-53.926	1050.629	580.704	-28.983	812.459	437.700	428.432	878.665	571.151	388.138	490.558	664.774	368.942	85.399	630.147	311.949	31.516	775.606	397.525	66.143	858.552	342.390	109.888	409.160	76.672	895.578	355.831	125.380	483.276	251.294	178.847	69.325	205.724	234.526	36.688	352.083	142.136	29.324	462.236	201.823	29.826
329	3.28000	468.123	205.774	1680.840	422.655	421.169	1394.604	388.507	512.283	1043.101	471.832	503.393	799.927	423.319	60.418	1379.310	476.279	-52.962	1048.550	590.698	-29.777	811.432	447.040	428.037	875.804	579.306	385.875	487.674	690.914	368.578	87.534	659.293	311.059	32.187	803.489	397.723	73.375	882.795	344.175	118.971	417.744	76.580	894.171	360.703	125.205	482.612	251.473	178.770	69.603	206.035	235.014	37.381	352.067	142.127	29.399	462.470	201.896	29.752
330	3.29000	477.819	206.802	1678.744	433.205	421.918	1392.120	398.945	512.079	1040.555	481.501	502.630	796.786	432.627	61.221	1377.485	484.965	-53.377	1046.888	599.951	-30.227	809.105	457.387	427.601	872.809	587.462	384.259	485.409	714.778	367.619	89.952	685.233	310.357	33.092	827.805	396.779	79.725	909.281	346.012	127.217	427.114	76.644	892.447	366.419	124.938	481.642	251.682	179.018	69.753	206.017	235.025	37.716	352.287	142.161	29.453	462.738	201.676	29.451
331	3.30000	488.063	207.873	1676.597	443.743	422.813	1389.905	409.607	511.986	1037.789	490.721	501.843	794.021	442.021	62.004	1375.629	494.212	-52.626	1045.444	609.821	-30.611	807.579	467.718	427.336	870.003	596.568	382.863	483.366	736.036	366.586	91.754	709.392	308.311	34.023	851.328	396.382	85.513	931.287	346.755	135.530	436.179	76.727	890.696	372.386	124.982	480.588	252.327	179.143	70.250	206.178	235.181	38.088	352.192	142.301	29.554	462.795	201.774	29.357
332	3.31000	497.924	208.941	1674.609	454.350	423.961	1387.655	419.857	511.949	1035.067	500.128	500.873	791.224	451.448	62.823	1373.611	503.605	-52.438	1043.292	618.950	-31.394	806.108	478.235	427.296	867.225	605.655	381.945	480.401	754.675	364.849	92.694	729.442	306.197	35.220	870.991	394.658	89.691	949.447	346.997	142.014	445.171	76.805	889.449	378.825	124.881	479.674	252.789	178.925	70.900	206.064	235.315	38.706	352.429	142.364	29.727	462.809	201.753	29.355
333	3.32000	507.969	210.042	1672.771	465.178	424.957	1385.191	430.788	512.004	1032.438	509.442	500.177	787.614	460.994	63.868	1371.630	513.009	-52.129	1041.890	627.803	-31.567	803.364	488.500	427.634	865.050	615.913	381.340	478.859	770.134	363.142	93.455	746.200	304.269	34.893	886.806	392.675	92.124	965.840	345.468	144.866	454.444	77.032	887.522	385.232	124.851	478.819	253.453	178.663	71.560	206.072	235.019	39.918	352.105	142.555	29.467	462.994	201.663	29.426
334	3.33000	518.003	211.214	1670.999	475.918	426.023	1383.136	441.555	511.951	1029.696	518.892	499.121	784.661	470.456	64.931	1369.956	522.815	-50.990	1039.820	636.291	-32.045	801.674	498.807	428.004	863.301	627.262	380.424	476.914	782.797	360.836	92.203	759.052	302.284	33.800	899.387	390.160	92.821	977.463	341.433	147.004	464.016	77.386	885.797	392.591	125.161	477.441	253.552	178.551	72.480	206.246	234.584	41.120	352.422	142.622	29.676	463.061	201.989	29.384
335	3.34000	528.063	212.556	1669.193	486.811	427.201	1381.001	452.819	511.965	1027.413	527.646	498.126	781.961	480.299	66.045	1368.085	530.852	-50.635	1038.063	644.225	-32.127	799.289	509.706	428.377	861.854	640.518	379.922	476.382	792.359	359.068	90.106	768.096	300.519	31.720	908.888	387.595	90.674	986.314	337.668	143.971	473.066	77.624	884.432	400.146	125.636	476.230	254.133	178.228	73.330	206.777	234.241	41.764	352.513	142.457	29.626	463.289	202.010	29.150
336	3.35000	538.078	214.014	1667.620	497.500	428.352	1378.953	463.560	511.991	1025.202	537.056	496.950	778.812	490.023	67.151	1366.789	539.781	-49.897	1037.126	652.390	-32.704	797.362	519.906	428.579	860.308	653.030	379.660	475.416	799.416	357.038	86.933	773.599	298.650	29.007	915.808	384.724	86.213	995.136	334.950	139.072	482.925	78.214	882.698	408.031	125.789	474.819	255.360	178.045	74.553	205.570	233.790	44.104	352.818	142.448	29.562	463.271	202.363	29.281
337	3.36000	548.108	215.536	1665.994	508.377	429.698	1377.057	474.569	512.074	1023.086	546.060	495.892	776.462	499.896	68.315	1365.278	548.431	-48.953	1035.194	660.065	-33.018	795.708	530.752	429.093	858.677	666.733	378.838	474.936	803.725	354.995	83.299	776.304	296.876	25.535	920.281	381.824	79.151	999.915	330.197	130.218	492.260	78.680	881.235	416.064	125.710	473.594	256.502	177.373	76.270	206.631	233.016	47.501	352.793	142.523	29.576	463.063	202.256	29.580
338	3.37000	558.325	217.127	1664.796	519.162	430.951	1375.156	485.588	512.202	1020.943	556.048	495.006	773.814	509.751	69.488	1364.104	556.637	-48.284	1034.496	666.697	-32.914	793.575	542.274	429.372	857.148	680.689	378.456	474.450	806.335	352.843	78.371	776.001	295.453	21.659	921.916	378.284	71.014	1003.235	326.558	118.890	502.383	79.299	879.803	424.160	125.574	472.615	257.538	176.509	77.919	206.933	232.366	50.142	352.887	142.598	29.690	463.213	202.332	29.240
339	3.38000	568.336	218.644	1663.570	529.952	432.405	1373.620	496.170	512.483	1019.191	565.408	494.391	771.582	519.608	70.832	1363.215	564.465	-47.602	1033.495	673.336	-33.085	791.526	554.227	429.810	856.054	694.246	378.146	473.596	806.988	351.068	73.989	772.652	295.173	17.325	922.220	374.770	62.752	1004.512	321.137	106.098	511.832	80.307	878.525	434.140	126.295	471.135	258.862	176.152	79.356	207.392	231.614	51.664	353.157	142.448	29.662	463.129	202.366	29.498
340	3.39000	578.269	220.553	1662.581	540.581	433.776	1372.130	506.943	512.856	1017.504	575.437	494.144	770.170	529.478	72.323	1362.208	573.309	-46.550	1032.535	680.604	-33.378	789.836	566.205	430.346	854.782	708.008	378.158	472.469	806.070	348.439	69.250	771.140	294.421	16.261	920.705	371.383	53.905	1005.288	314.272	92.978	521.914	81.355	877.691	444.230	126.396	469.837	260.772	175.297	82.021	207.424	230.713	56.101	353.519	142.561	29.736	463.109	202.228	29.207
341	3.40000	588.490	222.257	1661.688	551.532	435.261	1370.732	517.841	513.484	1015.698	586.350	494.196	768.073	539.095	73.903	1361.348	581.208	-45.524	1031.196	686.998	-33.418	788.093	579.384	431.392	853.984	721.262	377.116	472.728	810.382	346.984	72.065	774.568	293.921	20.076	921.777	368.018	46.167	1011.097	307.436	81.739	531.461	83.009	876.437	453.757	126.234	469.289	261.560	175.299	84.487	208.617	230.366	60.544	353.568	142.693	29.778	463.048	202.544	29.584
342	3.41000	598.569	223.858	1661.214	562.193	437.004	1369.886	528.818	514.215	1014.442	597.183	494.313	767.271	549.130	75.315	1360.835	588.980	-43.955	1030.508	692.993	-33.540	786.843	591.556	432.662	853.203	732.185	377.150	472.447	823.144	348.241	74.227	778.984	294.703	24.127	931.065	370.216	41.329	1020.238	304.996	73.320	541.780	84.789	875.350	464.111	126.858	468.462	263.250	173.920	88.543	209.555	228.603	64.475	354.148	142.772	29.826	463.203	202.612	29.434
343	3.42000	608.706	225.516	1661.264	573.033	438.721	1369.111	540.225	515.088	1013.656	608.845	494.462	766.133	558.797	76.746	1360.621	597.125	-43.127	1030.178	698.688	-33.493	785.276	604.687	433.982	853.325	741.728	378.135	473.820	831.207	349.354	69.182	784.024	296.234	27.400	939.817	369.385	37.481	1028.094	310.231	69.614	551.962	86.383	874.897	475.390	126.962	467.489	266.337	169.787	93.557	211.713	228.132	70.901	353.712	142.668	29.622	463.432	202.578	29.290
344	3.43000	618.769	227.199	1661.442	583.811	440.298	1368.823	551.384	516.169	1012.934	619.619	494.742	765.281	568.239	78.246	1360.599	604.578	-41.791	1029.921	703.655	-33.606	784.152	618.250	435.694	854.573	752.601	379.637	475.228	835.616	350.605	68.986	787.751	297.548	29.713	946.403	367.262	33.260	1038.004	313.820	62.570	562.421	87.884	874.389	487.087	126.927	467.117	268.233	169.806	97.058	212.954	227.942	77.708	353.986	143.490	29.949	463.088	202.654	29.461
345	3.44000	629.049	229.049	1662.040	594.570	441.839	1368.777	562.912	517.338	1012.655	631.180	495.282	765.264	578.099	79.818	1360.932	612.341	-40.509	1030.816	709.666	-33.534	783.012	631.647	437.431	856.058	766.299	381.285	476.227	839.994	351.614	70.339	788.691	298.923	31.325	948.921	367.536	28.583	1044.195	312.049	50.017	575.054	91.126	872.988	500.710	127.067	466.437	270.707	168.620	102.104	216.096	226.727	84.624	355.990	143.455	31.771	463.311	202.828	29.434
346	3.45000	639.254	230.721	1662.825	605.158	443.457	1369.105	574.537	518.721	1012.925	642.574	496.109	765.313	587.981	81.159	1361.494	618.826	-39.081	1031.155	714.466	-33.100	782.451	644.858	438.801	857.848	780.722	382.465	477.243	841.274	351.938	67.311	788.506	300.071	31.738	947.378	370.642	25.497	1042.550	307.977	38.944	587.884	93.375	872.466	514.839	127.099	465.687	275.015	171.082	108.344	218.265	225.421	92.708	357.734	144.282	33.256	463.917	202.984	29.134
347	3.46000	649.268	232.429	1663.388	615.753	444.945	1369.722	586.378	520.199	1013.504	654.964	497.738	766.455	597.561	82.744	1362.406	627.292	-37.279	1031.063	718.534	-32.657	781.794	657.722	440.880	859.944	793.427	383.864	478.437	841.635	351.656	67.096	789.244	300.068	32.130	945.664	371.697	23.702	1043.726	303.475	36.679	599.442	94.903	872.269	529.984	126.799	465.461	279.992	169.447	114.909	223.449	224.193	101.790	359.271	143.970	34.380	463.637	203.308	29.313
348	3.47000	659.202	234.130	1664.435	626.457	446.479	1370.583	598.430	521.861	1014.478	667.004	499.398	767.169	607.129	84.217	1363.590	634.540	-35.784	1032.245	722.581	-32.096	781.611	670.187	442.512	862.043	803.964	384.954	478.848	843.549	351.603	69.094	789.823	300.317	32.702	947.097	371.874	23.834	1045.566	301.446	37.550	611.262	95.714	872.124	545.961	126.532	465.161	284.868	167.718	121.845	229.142	222.906	112.432	360.044	143.280	35.210	463.998	203.135	29.088
349	3.48000	669.338	235.881	1665.838	637.202	447.924	1371.750	610.733	523.708	1015.737	680.007	501.134	768.575	616.505	85.756	1364.876	641.167	-34.372	1033.429	726.970	-31.348	782.275	682.483	443.982	864.408	814.719	386.383	481.160	844.446	352.002	68.789	789.790	300.946	32.951	948.840	372.268	24.309	1045.802	301.080	35.017	622.799	96.592	871.999	563.735	125.402	464.943	292.549	165.611	128.971	236.146	220.766	123.259	361.577	142.595	36.753	463.788	203.506	29.199
350	3.49000	679.694	237.549	1667.564	647.999	449.252	1373.071	623.090	525.925	1017.208	692.562	503.130	770.271	625.797	87.331	1366.393	649.007	-32.034	1034.222	730.771	-30.843	782.136	695.401	445.599	867.431	824.810	387.858	481.847	846.365	353.781	70.334	789.685	301.578	33.083	948.490	372.578	23.749	1046.120	302.600	30.276	634.708	97.130	872.016	581.875	124.550	464.763	301.026	163.178	136.883	244.490	218.241	133.616	365.740	142.528	39.687	463.654	203.845	29.557
351	3.50000	689.725	239.300	1668.987	658.768	450.457	1374.799	635.383	527.924	1018.853	705.842	505.639	771.822	635.668	88.731	1368.023	655.913	-30.576	1035.606	734.598	-29.602	782.120	708.341	447.253	870.475	832.133	388.774	482.334	847.336	353.839	70.436	789.962	301.871	32.869	947.895	373.172	22.923	1046.921	303.140	29.166	646.812	97.969	872.305	602.433	122.637	464.016	312.498	161.947	144.848	255.619	216.707	146.554	369.595	142.208	42.494	463.604	203.772	29.436
352	3.51000	699.647	240.939	1670.316	669.477	451.686	1376.519	647.937	530.076	1020.411	720.024	508.360	774.856	645.287	90.194	1369.725	662.455	-28.877	1037.215	738.875	-28.448	782.394	720.924	449.045	872.468	838.964	389.707	481.768	847.558	354.235	70.143	789.294	302.309	32.864	948.111	373.533	22.225	1049.089	301.822	30.209	658.752	99.399	872.847	623.001	120.766	463.107	324.276	160.439	153.753	268.436	215.284	156.870	374.316	142.606	47.222	462.940	203.388	29.847
